Latitude,Longitude
-37.29647977736617,146.77440679055147
-37.2962182438847,146.77406875404967
-37.29600883855697,146.77381799597728
-37.29573943796362,146.77350043157432
-37.295372044985136,146.77307575852382
-37.29295671590216,146.76998704230695
-37.29280058463106,146.7695871015283
-37.29262781238091,146.76917977822464
-37.292655302723844,146.7691409231516
-37.292680797257795,146.76917352871098
-37.292638925426196,146.76866927041283
-37.29256775089394,146.76817961527618
-37.29252994036444,146.76771617443805
-37.29257781667833,146.7671473121821
-37.292681078459715,146.7666753874998
-37.292850003157014,146.7662540847156
-37.29296235028739,146.765869966437
-37.29306744437546,146.76544106541172
-37.293091280698206,146.76489340196179
-37.29304007338325,146.76444882878894
-37.293051375417576,146.76394263502084
-37.293108626354595,146.76361180458179
-37.29320110461729,146.76316754474087
-37.2929146142506,146.76274808639474
-37.2927300179273,146.7625137861091
-37.29249283105686,146.7620547590133
-37.29241353563197,146.76167232445323
-37.29234620886776,146.76120277756158
-37.29220625923689,146.7606064899576
-37.292148283294146,146.7600743674722
-37.29207465169285,146.75960961705104
-37.29194751223755,146.75902474566558
-37.29180203615257,146.7586485457201
-37.29164685225986,146.75804891971214
-37.29159715116571,146.75753307304657
-37.29160816314663,146.75754212087008
-37.291573599077864,146.7575181238193
-37.29156250385618,146.75747767947425
-37.291581213749815,146.7570309978726
-37.29149234625033,146.75644001084513
-37.29152449223714,146.7564410399934
-37.29151363743748,146.756469689413
-37.29147684331746,146.7564389106854
-37.291455389533155,146.75644150581306
-37.291467675298115,146.75645760413147
-37.291445838485615,146.7564207924067
-37.291441732815834,146.75644164369118
-37.29146885082926,146.75640227262187
-37.2914830987928,146.75643769132353
-37.29150990694898,146.75643494385602
-37.291537492610956,146.75643626116457
-37.29156936831378,146.75641244951842
-37.29159773429568,146.75638576005107
-37.291579297944075,146.75641094522535
-37.29139320436076,146.75681352745784
-37.28980887082105,146.7608613076439
-37.28831676013606,146.7651274600556
-37.28741095627314,146.76900317404565
-37.286427050280075,146.77231150869977
-37.285618884945286,146.77496566339974
-37.28503672300211,146.7771696147936
-37.28439301566429,146.77877335675683
-37.2838004687115,146.77999162148998
-37.28363482333835,146.78026227756985
-37.28145825434851,146.78420179026716
-37.28119516959105,146.7845947171811
-37.28101113805015,146.78495991080587
-37.28087741036461,146.78551840076892
-37.28072536707998,146.7859246135226
-37.28059901177845,146.7862854924199
-37.2798679437719,146.7904619182262
-37.27957454791361,146.7952971255547
-37.27953171312116,146.79964060312867
-37.27975291226961,146.80361998068437
-37.27971503425087,146.80636054199712
-37.279726234428345,146.8084434033706
-37.279661708188215,146.80885232020825
-37.279589902227315,146.8092357608576
-37.27955797797936,146.8092770329303
-37.27954373768914,146.80924020415915
-37.2795506961782,146.809282505838
-37.27953114037178,146.80930640734664
-37.27952696063221,146.80931024257566
-37.27951443549842,146.809312279586
-37.279510663717076,146.80927406914424
-37.279545333385315,146.8092570934494
-37.2795733103803,146.80922440443192
-37.27959237106918,146.8091992711337
-37.27961486643504,146.80923901258095
-37.27983937440174,146.80984220893833
-37.28008336552135,146.81038138513014
-37.28024275040161,146.81087538734585
-37.280264944880194,146.81085121997938
-37.280116889978586,146.81122532435418
-37.27983003925111,146.81154924621237
-37.279663543376934,146.81189538712425
-37.277646680384144,146.81517831074868
-37.275141509844524,146.8184663366554
-37.27488018312367,146.8190048774738
-37.27324975471732,146.8220491400483
-37.27103702936142,146.82539802613925
-37.26912120660503,146.8280111227429
-37.26882393918571,146.8283266466097
-37.26844923645401,146.82857913589342
-37.26814778057442,146.82882870625485
-37.267744334560554,146.82887004543477
-37.26777263726637,146.82884391717997
-37.26776648703944,146.82887915325978
-37.267795196784334,146.8288808203483
-37.26777065040947,146.82885842251807
-37.26776847639829,146.82883708482234
-37.267730185237745,146.82884952168178
-37.267701350083364,146.8288731007454
-37.26768497522755,146.8288705825158
-37.26727503109051,146.82922811736995
-37.267005126886026,146.82943226969886
-37.266717331584225,146.8297099563654
-37.26630474788413,146.830025716649
-37.265968533731524,146.83024833498882
-37.265890459599035,146.8307652169632
-37.26574799946269,146.83119490844558
-37.26573063050703,146.8315998989428
-37.26557821886901,146.8319722080543
-37.26560844412378,146.831935674465
-37.26517892233679,146.83208691072466
-37.264827280499595,146.8322383737366
-37.26443698783074,146.83252311511157
-37.26135738559441,146.83428059335736
-37.2581044281842,146.836457892089
-37.25453810726222,146.83680124281764
-37.254236430442596,146.83690404409825
-37.25384275707395,146.83702949246185
-37.25353944585541,146.8371996584012
-37.25327389571452,146.83740483037298
-37.2528922622657,146.83755110834846
-37.25249367424687,146.83771638652846
-37.25206390126339,146.8378281637584
-37.25174056621836,146.83794450937913
-37.2515834584669,146.8383037956817
-37.2499576738116,146.84163503927385
-37.24971808694324,146.84191801196943
-37.24953840145199,146.84230461046852
-37.24939710604875,146.84280510950583
-37.249193043649555,146.84323190012134
-37.24903451853678,146.8435167576552
-37.24887659831693,146.84386478058144
-37.24884236214489,146.8443114321159
-37.248692178475096,146.84481577721652
-37.248475243379914,146.84536057990022
-37.24819145592318,146.84582958840704
-37.24795387028392,146.84613870819334
-37.24798633922696,146.84610602892738
-37.24802084628875,146.84611084608073
-37.24828134372523,146.84659405929074
-37.24978805005247,146.85086447138806
-37.250770149210695,146.8555254026197
-37.25134733471041,146.8595724947477
-37.25187717706448,146.8636006810384
-37.25198860982661,146.86399769993292
-37.25292001909098,146.8682791873928
-37.25334860964286,146.87220439256876
-37.253774260861974,146.87667781937054
-37.253581773852,146.88034339897968
-37.251819670830635,146.88161797210876
-37.24984971570527,146.882614080648
-37.248509032973914,146.883466917729
-37.24733301400434,146.88441436207543
-37.24705178856663,146.88457740015315
-37.24400660184161,146.88687562232468
-37.240658788593116,146.88477211258328
-37.23740018391462,146.88325541740573
-37.23475396061503,146.88255466670398
-37.232166406343374,146.88150340861338
-37.23031478891909,146.88060558342815
-37.22991644522148,146.88040269378337
-37.22993254071458,146.8804421977178
-37.22992441304781,146.88043767372432
-37.229940354186475,146.88046819124838
-37.2299703730128,146.88044458407526
-37.22966092779909,146.88058214578277
-37.22930455833286,146.880643714044
-37.228962096453536,146.8807863526273
-37.228534028963814,146.88068503834577
-37.22808060447878,146.8806085779572
-37.22768244080485,146.88041158988983
-37.22737503063896,146.88013792030821
-37.227028729406356,146.87979803922406
-37.22701757308715,146.87982711536975
-37.22699583593182,146.87984579191038
-37.22701453963996,146.87981033021836
-37.22704539178547,146.87977055526696
-37.22700648379393,146.87972989229536
-37.227027010031414,146.8797564808703
-37.22687519327527,146.87925932123622
-37.22688457233231,146.87929430074956
-37.226886858724015,146.8792844877283
-37.226873389568894,146.87925211211237
-37.22687660135383,146.87923880215362
-37.22690818369666,146.87922932953845
-37.226912893617474,146.87924100592036
-37.22693810052875,146.87926240079975
-37.22690086170466,146.87923466072
-37.22689727333875,146.87924714174355
-37.22691798061149,146.87921302392127
-37.22693468686781,146.87923304614046
-37.226913009109666,146.87926381986435
-37.226894613046284,146.87924372352563
-37.226884462842285,146.87921793254017
-37.22687198077887,146.87922727461128
-37.226881158741584,146.8792380945782
-37.22689048356384,146.8792660356712
-37.2269873524156,146.8786528478457
-37.22710135397004,146.8783240127211
-37.22712465954399,146.87829600888307
-37.22710166458624,146.87833283413366
-37.227108735619645,146.87830116779622
-37.227125267098316,146.8782962534883
-37.22713529278647,146.87827560607258
-37.22711088764228,146.87826677582993
-37.22713878549202,146.87827906560838
-37.227166342106926,146.87828392578842
-37.227060554990544,146.87787428259108
-37.226824355446034,146.87740670246367
-37.22669007286585,146.8769923954004
-37.22660173702354,146.87658047223636
-37.226958913910295,146.8763590319989
-37.226955546085506,146.87632226502853
-37.22692677607876,146.8763251487331
-37.22687117069013,146.87572736727532
-37.22597314395382,146.87146679296822
-37.22252328798327,146.87014231823503
-37.219210831378,146.86874631009135
-37.21650518187007,146.8672870066017
-37.214515177570185,146.866065001334
-37.2127897903836,146.86472884315273
-37.21164501591241,146.86370542933292
-37.210558005413056,146.86277942297014
-37.210363355244496,146.86261662183387
-37.20976004538962,146.8588807794569
-37.209035598863686,146.8554384926684
-37.208134818044265,146.8508132069
-37.20762976379227,146.84761181115238
-37.20570590854968,146.8467992929376
-37.20386814211574,146.8460833878855
-37.20353682784922,146.84600212581236
-37.203240829557274,146.84576663424187
-37.20287899625521,146.84541365599992
-37.202588199023985,146.8449813183015
-37.202550211497616,146.8449900468572
-37.20256289403663,146.8449740677934
-37.20218733379493,146.84465109097727
-37.20190861799685,146.84414731301376
-37.19958158358955,146.8411156319823
-37.19790639137512,146.83688477835577
-37.19666864768342,146.83311839995704
-37.195423337301136,146.82992884940626
-37.19449779374976,146.82740384877098
-37.194885439715655,146.82538656469148
-37.195243923654495,146.82371485304068
-37.19549802661435,146.82225864771354
-37.19552840439587,146.82192369441924
-37.19629340815468,146.8174049791628
-37.197098125671886,146.8136845062356
-37.19751814449442,146.80981869978584
-37.19563448051557,146.80718007478163
-37.19396444642156,146.80504162915975
-37.19244534848021,146.80430638485228
-37.19130341652154,146.8038853767491
-37.190795055664736,146.8038120882583
-37.19035756547704,146.8038136006424
-37.19004171306629,146.8037476261499
-37.18975609405384,146.80409165730185
-37.18701528233211,146.80730964170237
-37.183994735671284,146.80990381776996
-37.181051142285746,146.81293137736148
-37.18047603340173,146.81609901422743
-37.17984967257332,146.81913307850843
-37.17928586039097,146.82145760469274
-37.179077398644345,146.82185582675416
-37.17879856294745,146.82231809223444
-37.17833557445411,146.8223060319418
-37.17801491032657,146.82227550417267
-37.17770550474397,146.82220266510433
-37.17725250252313,146.8220803771843
-37.17691311440229,146.82184887640085
-37.17650945069165,146.82155361670863
-37.17614484699833,146.82135647044225
-37.17613419376134,146.82138798195936
-37.1759922992539,146.82085005582113
-37.1756701151302,146.82051242285368
-37.17531916194122,146.82023396532315
-37.172387561050144,146.81797120597832
-37.16981743576652,146.81561260377006
-37.16720109316909,146.81270370382998
-37.165018251434915,146.8097596310094
-37.16363896334443,146.80753258549018
-37.162658447087345,146.8053838892513
-37.161907009997414,146.8037955840802
-37.161376731816596,146.80237479984748
-37.16127452367072,146.80206258460288
-37.158654583006154,146.79900067515305
-37.15841851338739,146.79855302649008
-37.15819740420853,146.79829324224465
-37.15793845912789,146.7978547277294
-37.157693310844536,146.7974872089408
-37.15753405159193,146.79699867277856
-37.1575460354133,146.79644777740123
-37.157570452531125,146.7959746813958
-37.1575217916408,146.79551564541563
-37.1575576888953,146.79548291035888
-37.157559976782615,146.7954818291258
-37.15760086795505,146.7955011906918
-37.158020584876574,146.7953130070243
-37.15839370795145,146.7952334253521
-37.1587084959073,146.79528996386668
-37.15898567216753,146.79525618039108
-37.15946114664877,146.79530373118615
-37.159782187684435,146.7953630700122
-37.16014763153481,146.79561035116757
-37.16042582605598,146.7957893811334
-37.16086146665329,146.79602232042333
-37.16124727729436,146.79616451145026
-37.16169859062583,146.79616451046576
-37.16197948541057,146.796204954608
-37.16242974252577,146.79629684173264
-37.16276130209511,146.79649178463063
-37.163103830727245,146.7965678751443
-37.16352839123501,146.79641698469456
-37.163986050943485,146.79637887053974
-37.16397564190141,146.79641451913952
-37.16401414493715,146.7964075447624
-37.16404042275702,146.79641253341524
-37.164078340513264,146.7963820242797
-37.16411372614149,146.79636437178615
-37.16409441105633,146.7963572016614
-37.16406696183581,146.79632970567087
-37.164092642914746,146.79628843450817
-37.16410279845512,146.79625001015728
-37.16367989992989,146.795972868528
-37.16330867277881,146.79560107906423
-37.16298236791944,146.7952510809021
-37.16259724083047,146.79491471734266
-37.162284583940895,146.79474717307593
-37.1618873869872,146.79442412671
-37.16157879967402,146.79400724254086
-37.16128030125926,146.79378770073683
-37.16127756573682,146.79378679462553
-37.161287092575726,146.79378474505538
-37.16125976327688,146.7938030298365
-37.16125444207784,146.79379166021047
-37.16124948126061,146.79376954276373
-37.16096656100507,146.79396144847078
-37.160634654558976,146.79402206454523
-37.16028993574866,146.79421441641549
-37.16000634313124,146.79440632706678
-37.159631846671175,146.79467332706116
-37.15935802004553,146.79497323852365
-37.15730490940172,146.79815640140345
-37.15688587989152,146.79851531586792
-37.156690339988614,146.79883580897155
-37.15475571692937,146.8016446638029
-37.1527358101736,146.8052632156495
-37.152497077328086,146.80578374952415
-37.150642948092276,146.80955778616544
-37.149469050509566,146.8128833907515
-37.148206170194946,146.81653597902476
-37.14812086910289,146.81692971037145
-37.14803291990677,146.81740117980394
-37.14805052036738,146.8178391832506
-37.148149836460654,146.8181938004012
-37.14841305464304,146.8187679204403
-37.14864949215672,146.81918665259514
-37.14886712299701,146.81961825971533
-37.14916849785544,146.81996979396126
-37.14934243084217,146.8203056433186
-37.14957906365845,146.8207100860539
-37.14958225899412,146.8206786379167
-37.14961856166368,146.82069937541723
-37.14962960695283,146.82067827758192
-37.1501120133945,146.82076128259436
-37.153879779391524,146.8215851743896
-37.15711698496422,146.8223959136343
-37.16009735042427,146.82361150787924
-37.16260393261773,146.82461600462221
-37.164597572064494,146.82569586862658
-37.16633628887403,146.82687604222315
-37.16765003328868,146.82771568147686
-37.16795481862314,146.827962252034
-37.16823327550855,146.82841493203293
-37.16859896857483,146.8288401738142
-37.168841917380824,146.82932794426523
-37.16899621033256,146.8297657349447
-37.16912189777191,146.8302264912582
-37.17038897815909,146.8340994766056
-37.17057285014289,146.83467268341903
-37.17057813114434,146.83466595107308
-37.17059885999779,146.83463948734294
-37.170619052027135,146.83460082399426
-37.17059943607757,146.83462576256605
-37.17061818816188,146.83460857718967
-37.170651258614676,146.8346303972572
-37.170630950930246,146.83460572323628
-37.170583526992665,146.83506513556912
-37.17060365268872,146.83565225560645
-37.170546735096266,146.83611745278805
-37.17047703229481,146.8366114133456
-37.169588317655084,146.8405759160762
-37.16897979133147,146.84541987130467
-37.16896234573196,146.8491993497588
-37.169149818973324,146.85274606691192
-37.169370773042054,146.85571201136838
-37.1693519924348,146.85822498145816
-37.16928124718167,146.86003545480423
-37.16938157854968,146.86167485447083
-37.169365831644434,146.8619962064267
-37.167307282147604,146.8652586713247
-37.16479558145831,146.86819482467766
-37.164629042048006,146.86848417923807
-37.16427344907132,146.8689488659061
-37.16390625346997,146.86928119010207
-37.16357874207451,146.8695591016389
-37.163239067371116,146.8697502487452
-37.16044633480821,146.87071929183054
-37.159960505910355,146.87081062082063
-37.15945252165959,146.87095806868356
-37.156043428808154,146.87190724730564
-37.15358577285752,146.87362374160227
-37.15105582969453,146.8753810551599
-37.15074572584124,146.8755530594
-37.15040607758698,146.875838915305
-37.15004548207252,146.87591419982692
-37.14978751520346,146.87606045330597
-37.146701704771324,146.8782994231058
-37.143566074332284,146.88064798938035
-37.140634475116336,146.88333087574134
-37.13999236060325,146.88663571209443
-37.13977690879395,146.88913073879854
-37.139665237503536,146.8914606110936
-37.139482624297905,146.8933064253571
-37.13940977809791,146.89380372378227
-37.13934031348505,146.89437290267412
-37.13937700125198,146.8943875339159
-37.13939858742131,146.89441469228902
-37.1393985327593,146.89439183712364
-37.13942052871841,146.89440432447876
-37.13946068387138,146.8944132264056
-37.139458061501436,146.89437706342488
-37.13964843279796,146.89472421731946
-37.13977581387804,146.89513712993357
-37.13992688431234,146.89560330712803
-37.140241973767964,146.8961244041429
-37.14038355891366,146.89658665750218
-37.14058445451222,146.897163072658
-37.140651253456866,146.89762510307182
-37.141788486164984,146.9020550924876
-37.14204521443679,146.90256199820453
-37.14236534800359,146.90283875949757
-37.14266176914653,146.90306651133778
-37.14282052019018,146.9034949354818
-37.14297786022933,146.90392094339342
-37.14323340569349,146.90436329932962
-37.1434785756476,146.90473379833537
-37.14350917071173,146.9047719402312
-37.14350736228682,146.90474230517415
-37.14347061479792,146.90472508178118
-37.14343260034233,146.90471121298353
-37.1436889873399,146.9045321594343
-37.146502849250105,146.9028305873666
-37.1496193020046,146.90243480343565
-37.14999467644152,146.90243590379336
-37.14998419291586,146.9024398209055
-37.14999236453461,146.90243857007584
-37.149974537609516,146.90242469726635
-37.15044910294076,146.90256881547833
-37.15096703715349,146.90265077750158
-37.15133333320364,146.90257926862844
-37.15168849216781,146.90237408650677
-37.15205704586029,146.90231208298783
-37.15212009962224,146.9018722078004
-37.15221358004337,146.90136624740822
-37.15218472955085,146.9013377503521
-37.15233101720236,146.90091166565773
-37.15237836714704,146.90036321734613
-37.15244997432012,146.8998587219859
-37.15255017971356,146.89926958090211
-37.153805410982294,146.8952338766413
-37.15402971331131,146.89473537787117
-37.15413986139471,146.89437010135563
-37.15429897757154,146.89404619174064
-37.15451112098796,146.89356917931295
-37.154999262742294,146.89370700109072
-37.155506567735245,146.89377728225364
-37.15588903404261,146.89378322478515
-37.156238215549855,146.89389365297504
-37.15667733286719,146.8940738692839
-37.157159119595946,146.89435101078064
-37.15758932816747,146.8945643042637
-37.15759796493493,146.89458447998425
-37.15758477539252,146.89456298198434
-37.15777316165938,146.89491071313114
-37.15789585342147,146.89525550805828
-37.15808876209121,146.89558016429044
-37.158531538594985,146.89566947128478
-37.158861077206694,146.8958771476438
-37.15925069939191,146.89595750276652
-37.159741884978786,146.8959381629357
-37.159726425540946,146.89596128066032
-37.159708171073035,146.89599981826217
-37.15971306089969,146.89602078133908
-37.159742009306896,146.8960462345377
-37.15974114114867,146.89601432043935
-37.15971771752934,146.89601064993573
-37.15988089131436,146.89653935229168
-37.160132785780405,146.89690425407997
-37.16030481033288,146.89733131421818
-37.1605106440112,146.8978655443659
-37.16073811820902,146.89815230926732
-37.16320992211109,146.9007589278905
-37.166044708447565,146.9040253632606
-37.1692347653719,146.90683281255514
-37.171008212027644,146.9091972069812
-37.172454734419816,146.9111028482185
-37.17399855324795,146.91093266082953
-37.17539933203272,146.91056323448495
-37.17687164625354,146.91005969597035
-37.1771654130779,146.90999217858425
-37.17765719702797,146.91002595709062
-37.17805481491234,146.91008952785575
-37.17850571413403,146.91003362247255
-37.17887490808177,146.9100948306337
-37.17930402454875,146.91007685039625
-37.179658516952315,146.9099976929868
-37.180080510423466,146.90996719538776
-37.18057996047584,146.90987848233053
-37.18096766030671,146.90990764510607
-37.181345664194374,146.91004778135354
-37.18168678084314,146.9102640597903
-37.18208522676878,146.91044751262385
-37.182553242221076,146.91055383632275
-37.182565660864746,146.9105658626077
-37.18253621047964,146.91055356141914
-37.182558716984914,146.9105944134107
-37.182537446667844,146.91058016942245
-37.182505477019525,146.91058601350198
-37.18249841784522,146.91055837531792
-37.182502653267186,146.91052031900287
-37.18248882133748,146.91050766080062
-37.18251165119489,146.91053469744762
-37.182560206150704,146.91091237336875
-37.18268799731589,146.91131389902995
-37.182811303742874,146.9117684702662
-37.1828866923546,146.91233403458435
-37.18310152949928,146.91586820515477
-37.18400270904428,146.920151740545
-37.182350294336025,146.92380532065312
-37.18217736217656,146.92419919887465
-37.181855728624605,146.9246617676474
-37.18157668695756,146.92485609149887
-37.18122154671875,146.92503741701782
-37.18081410121801,146.92536086971404
-37.180550937802956,146.92550381211748
-37.18023401446096,146.92556410853086
-37.179835956940494,146.9256564845567
-37.179481438178456,146.92576825079146
-37.17918658755408,146.92585777241285
-37.17881312805265,146.92603517286744
-37.17848077867994,146.92614218869878
-37.178153286528854,146.92615343582156
-37.17448115727111,146.92543987052795
-37.171079467052984,146.92624678040238
-37.17070598092041,146.92621745089565
-37.17036588365509,146.9263268355611
-37.16989303379858,146.92654012027072
-37.169622120476134,146.92681054820184
-37.166709109940506,146.9294518495575
-37.16395391401156,146.93116543033491
-37.16043874553874,146.93260226507928
-37.16013024870991,146.93284061733837
-37.159828979486065,146.93306609616698
-37.15938892124871,146.9333738714304
-37.15909606521603,146.9333629203886
-37.158732309942785,146.93322825260265
-37.158364235614606,146.93322475315287
-37.15801710979634,146.93318158735744
-37.157672562924034,146.93308889333574
-37.15720123931477,146.93276641842118
-37.15685969521912,146.93292713667174
-37.15648654596537,146.93315006504503
-37.156518544343164,146.93316662077746
-37.156548856041404,146.9331451847445
-37.15653496651413,146.93315616949886
-37.1565234369171,146.93315142371853
-37.15652430658566,146.93313459568466
-37.15650982467003,146.9331671603543
-37.15654683416369,146.93316943564403
-37.15617926492358,146.93346432447197
-37.15618320952167,146.9334371133617
-37.156192656861094,146.93347729001744
-37.15616871042962,146.93348638445934
-37.15614514828078,146.9334470295298
-37.15616049238278,146.9334617309984
-37.15619815236265,146.9334773946737
-37.156224465822994,146.93345157193363
-37.15624939355075,146.9334914109126
-37.156233622621365,146.93352809049287
-37.15622639619228,146.9335239687065
-37.156245520862754,146.93351182672973
-37.15627087222101,146.9335398293954
-37.155911248336054,146.93346738024968
-37.1558766500998,146.93345376812465
-37.1558420286788,146.93342603070758
-37.155367110434796,146.93321578268598
-37.1549461434138,146.93296010393783
-37.15472654256441,146.93273258006715
-37.15456064224953,146.93243446230971
-37.154417855171246,146.9319069364438
-37.15431841200602,146.93153599959595
-37.154230394083456,146.9309664242299
-37.1542343883515,146.93093358167346
-37.15439511310088,146.93054681308794
-37.15611488927886,146.92633837329797
-37.15766637440944,146.92272841831135
-37.15786147666508,146.9223742250465
-37.158049175255265,146.9217984760179
-37.15830777075145,146.92137057332658
-37.15853737352123,146.9209006406187
-37.15866823393197,146.92035917861264
-37.158709121038605,146.9198769978513
-37.158684757823345,146.9198457409519
-37.15868655089743,146.91987311559888
-37.15870757330176,146.91988866313818
-37.158674676780656,146.91987304044926
-37.158663183356175,146.91988968580492
-37.158707778670376,146.9194128244853
-37.15876663243555,146.91879422299482
-37.15899208647588,146.91399236239982
-37.158755446163546,146.90951084385992
-37.15866425077997,146.90890249673652
-37.158667763240814,146.90843134971755
-37.15875214052591,146.908052622824
-37.15880087104249,146.90749868469086
-37.15878151642599,146.9071373444193
-37.15876916699876,146.90658051589023
-37.15877203857184,146.90658217998845
-37.15876921105054,146.90655784973353
-37.158774216483806,146.90653537601054
-37.158795670554895,146.90655991690028
-37.15878316577597,146.90653051124016
-37.1587541991811,146.90653105572838
-37.159220148544534,146.9065994178934
-37.15960025510953,146.90657392994197
-37.160017786818095,146.90665475452232
-37.16039180840373,146.90656503811414
-37.16072025429008,146.90658317704302
-37.16102716326404,146.90652246953383
-37.16142705876443,146.90655065994375
-37.16175316688145,146.90660296109525
-37.16205111775966,146.90674705882407
-37.16208790619304,146.90678154623498
-37.16209282777158,146.90678872911647
-37.16209787537296,146.90675603831966
-37.16212574530439,146.90722393516413
-37.16217444734419,146.9078542184008
-37.16240558065461,146.91243860501916
-37.162510845428095,146.9169315306888
-37.16255777466701,146.92081717108647
-37.16298062296787,146.92434373822047
-37.16266103009912,146.92693033394687
-37.16230456385857,146.92925050096608
-37.16214666956639,146.93104735125962
-37.16202306421247,146.9329206994657
-37.16208173151169,146.9332310990146
-37.163318815865864,146.93756203401054
-37.1653197341991,146.94158417975405
-37.167521253447845,146.94553815031364
-37.167655086997144,146.94585961747214
-37.16754552994263,146.94639358264814
-37.167438466266,146.94687391493625
-37.1674325005904,146.94685957504907
-37.167470738629575,146.94682634654504
-37.16743470034036,146.94682494052196
-37.16746214008367,146.94680214259563
-37.16743361028472,146.94684099470246
-37.167439845186635,146.94685270556332
-37.167426282642495,146.9468824758944
-37.16744825673297,146.94689892447204
-37.16747772166622,146.94690335792546
-37.16745158057472,146.94690432713736
-37.16743934244201,146.94690179196266
-37.16741140756697,146.9469007798589
-37.16741518025783,146.94691095989202
-37.16740758261944,146.94693595513846
-37.167372441878264,146.94691898502376
-37.16734698799498,146.94689619052278
-37.167314689108046,146.9468781356612
-37.1672967441432,146.946894128898
-37.167284770779624,146.94688290496617
-37.16725322076166,146.94687980806086
-37.166962950504946,146.94665680498093
-37.166632796564976,146.94639253691415
-37.16395300575566,146.94449509814638
-37.161394604979925,146.94232981006732
-37.15881078460062,146.93938385233707
-37.15688962301256,146.936889655046
-37.155679440948234,146.93470328648968
-37.15472765585048,146.93251380046652
-37.154094633235744,146.93117902955925
-37.15355839669089,146.92964031384028
-37.15350064624994,146.92923671547092
-37.152888851264564,146.92485367977775
-37.15252131951898,146.92089156032011
-37.15267936216844,146.9163792088597
-37.15328880053459,146.91252057507393
-37.153517535059606,146.90983789160225
-37.153734944405144,146.90753181554692
-37.153922557785684,146.90562234975323
-37.15395388105746,146.90398635352705
-37.15394891778595,146.9037277698143
-37.15437714645465,146.89966467938393
-37.1551650459509,146.89603103830555
-37.155852861657266,146.8913847369621
-37.15591321146332,146.8910105051388
-37.15597267426109,146.89062712591812
-37.15599455471478,146.8902084244868
-37.159264333571514,146.88774763110587
-37.16251529388978,146.88525075133327
-37.16571247296718,146.88317387071683
-37.1681477983153,146.8815085887283
-37.16996547692789,146.87993087677674
-37.17174899298189,146.88037578254546
-37.173180439545476,146.8805879257098
-37.17448115517137,146.8808455930642
-37.17460412546592,146.88111867288234
-37.17649879340255,146.88431037649542
-37.17824817683601,146.88713234700572
-37.17889215616251,146.8915751852227
-37.17939039088002,146.89459982172986
-37.17986202378799,146.89715508256072
-37.180565711879936,146.8995364572892
-37.18102489478994,146.90088327713423
-37.18235651895598,146.90157008141932
-37.18257861556759,146.9016715933529
-37.18515699672572,146.90329472215168
-37.18797575183262,146.90455319922404
-37.19081414184588,146.90545198265912
-37.193207375241805,146.90585216617913
-37.1952936964681,146.90637513806556
-37.197303378280466,146.9069468961139
-37.19860176467058,146.90700072692232
-37.200051169597714,146.90690616277752
-37.20033237838498,146.90692241008685
-37.20408436837362,146.90613553461756
-37.206960563971364,146.90892901069157
-37.209763641438606,146.91178478999439
-37.21214060159758,146.91403487274235
-37.214511374000566,146.9135655854935
-37.216503556680635,146.91272825714395
-37.21788057783824,146.91189410777
-37.21827003741726,146.91154138782608
-37.21867422443999,146.9112387695836
-37.21903515599667,146.91085127677792
-37.21940171087019,146.91045192578042
-37.2214384515481,146.90667468440873
-37.22305080826967,146.9023954453736
-37.22453563657907,146.89865781829272
-37.22631994723495,146.895391468072
-37.22837203874884,146.8933664320834
-37.23028657139214,146.8926696271719
-37.23062004045454,146.89125965230448
-37.230713670446924,146.89074018278458
-37.23075396953319,146.8903821566105
-37.23087416728043,146.88990371279448
-37.2310087329792,146.8893676306376
-37.231151248028475,146.8888303092296
-37.231189842813016,146.8888451472188
-37.23117002181092,146.88882160605806
-37.23113357204981,146.88878711748268
-37.23112639576745,146.88874882695129
-37.231157650561414,146.88875022675936
-37.231196081127855,146.88876334967873
-37.23118326428702,146.88879694755002
-37.23118851136706,146.8887741504005
-37.23120739801386,146.88880425088615
-37.23101401564548,146.88855238178212
-37.230779277807486,146.88819502500823
-37.23040681285399,146.88789334518106
-37.23004719540191,146.88759259255914
-37.22969872117983,146.88737323069256
-37.22941715137099,146.8870300691364
-37.22901386505178,146.886653554857
-37.22865466106642,146.88643217242603
-37.22824979448063,146.88631387745608
-37.22789272240564,146.88631847413836
-37.22432057530679,146.8864067097413
-37.221119480242635,146.8865078089214
-37.2172165612233,146.88616620343734
-37.21425387860693,146.88598010931827
-37.21207367150257,146.88582233787912
-37.21010835246688,146.88560824462098
-37.20855221920663,146.88518978309807
-37.20732310379008,146.88465248394445
-37.207057642080706,146.88448925729358
-37.204599807674256,146.88256069618583
-37.20151228256112,146.8805426103199
-37.1983879191015,146.87867215587357
-37.19805905478896,146.8783774953853
-37.197832033702284,146.87804829154675
-37.19755490078838,146.8776568896299
-37.19730217993534,146.87729706935832
-37.197054643946096,146.87684127298374
-37.196799591078445,146.87647545303165
-37.19660364451834,146.87601114637502
-37.196415661344055,146.8755978669134
-37.19466177729036,146.87246814474025
-37.19450696151399,146.87187600859184
-37.19323432571806,146.86825944364853
-37.192196097067864,146.86444402574054
-37.19067914729209,146.86053016305235
-37.19042928430229,146.85996829796562
-37.190281435685414,146.85936379193942
-37.19004304259265,146.85880034507792
-37.18987022458004,146.85840796012667
-37.189677728594134,146.85804761760906
-37.18964487062407,146.85801622758098
